CustomerID,Frecuencia,monto,Precio ,Recencia,Pais
17779,3,34,3.20,21,United Kingdom
17781,1,63,3.47,159,United Kingdom
17783,1,17,0.67,72,United Kingdom
17785,1,5,0.42,53,United Kingdom
17786,2,14,1.55,85,United Kingdom
17787,3,83,2.05,304,United Kingdom
17788,1,3,3.25,129,United Kingdom
17789,1,35,2.95,281,United Kingdom
17790,8,20,2.14,26,United Kingdom
17791,1,24,1.68,29,United Kingdom
17793,1,45,0.58,25,United Kingdom
17795,2,12,0.30,179,United Kingdom
17796,3,15,3.04,313,United Kingdom
17797,3,25,1.38,22,United Kingdom
17799,8,39,3.74,22,United Kingdom
17800,6,13,1.50,49,United Kingdom
17802,4,43,1.70,82,United Kingdom
17805,1,2,2.10,73,United Kingdom
17806,1,17,0.83,11,United Kingdom
17809,3,95,1.10,56,United Kingdom
17811,38,18,2.37,4,United Kingdom
17812,4,12,2.51,12,United Kingdom
17813,5,25,4.21,14,United Kingdom
17816,3,4,1.33,36,United Kingdom
17817,2,8,2.88,4,United Kingdom
17819,4,162,6.52,194,United Kingdom
17824,1,72,0.43,51,United Kingdom
17827,5,39,1.84,5,United Kingdom
17828,5,29,5.43,8,Malta
17829,1,151,1.79,298,United Arab Emirates
17830,2,25,6.81,261,United Kingdom
17831,1,18,2.95,33,United Kingdom
17832,1,6,0.46,49,United Kingdom
17835,3,13,0.97,2,United Kingdom
17836,1,1,0.40,47,United Kingdom
17837,6,33,2.20,42,United Kingdom
17838,6,53,2.78,26,United Kingdom
17839,1,37,1.05,42,United Kingdom
17841,119,42,2.30,1,United Kingdom
17843,1,26,0.68,303,United Kingdom
17844,1,7,0.83,106,Canada
17846,1,2033,2033.10,85,United Kingdom
17848,2,12,2.95,148,United Kingdom
17850,20,40,5.52,302,United Kingdom
17852,2,4,2.50,11,United Kingdom
17857,9,425,1.25,4,United Kingdom
17858,7,72,5.12,5,United Kingdom
17859,1,3,0.63,304,United Kingdom
17860,1,28,2.56,368,United Kingdom
17861,6,24,1.30,3,United Kingdom
17862,1,12,1.95,323,United Kingdom
17863,6,54,1.90,59,United Kingdom
17864,3,28,3.46,12,United Kingdom
17865,13,77,2.71,30,United Kingdom
17867,2,17,3.64,30,United Kingdom
17869,3,21,4.44,107,United Kingdom
17870,9,21,2.73,2,United Kingdom
17871,1,17,1.65,204,United Kingdom
17873,1,20,0.85,373,United Kingdom
17874,4,43,4.89,225,United Kingdom
17878,1,26,1.31,43,United Kingdom
17879,1,5,4.65,173,United Kingdom
17880,1,59,2.46,364,United Kingdom
17883,4,13,2.66,3,United Kingdom
17884,4,19,1.21,3,United Kingdom
17885,1,20,1.58,12,United Kingdom
17886,3,42,2.38,31,United Kingdom
17887,1,3,2.95,129,United Kingdom
17888,3,3,2.53,59,United Kingdom
17890,2,45,1.57,322,United Kingdom
17891,1,18,0.49,162,United Kingdom
17892,1,29,1.60,155,United Kingdom
17893,1,9,4.60,225,United Kingdom
17894,7,17,3.39,71,United Kingdom
17895,1,10,2.01,44,United Kingdom
17897,3,36,5.58,172,United Kingdom
17898,2,8,0.88,85,United Kingdom
17899,1,5,1.80,159,United Kingdom
17900,2,1,1.35,164,United Kingdom
17904,1,27,1.43,21,United Kingdom
17905,3,110,1.86,71,United Kingdom
17908,1,37,2.63,373,United Kingdom
17911,1,77,1.61,9,United Kingdom
17912,5,7,7.09,310,United Kingdom
17913,2,16,2.15,58,United Kingdom
17914,1,15,1.89,3,United Kingdom
17917,3,16,2.72,45,United Kingdom
17920,14,39,2.27,4,United Kingdom
17921,4,16,1.72,64,United Kingdom
17924,3,165,3.76,11,United Kingdom
17926,2,27,2.95,133,United Kingdom
17928,2,22,3.46,45,United Kingdom
17929,1,196,5.45,308,United Kingdom
17930,3,50,1.60,35,United Kingdom
17931,2,9,1.31,134,United Kingdom
17932,3,40,1.95,29,United Kingdom
17934,1,90,1.66,58,United Kingdom
17935,1,10,5.23,141,United Kingdom
17936,1,59,2.04,5,United Kingdom
17937,3,226,3.12,257,United Kingdom
17939,1,33,4.66,159,United Kingdom
17940,3,111,0.26,49,United Kingdom
17946,1,10,1.01,233,United Kingdom
17949,11,768,3.87,1,United Kingdom
17950,4,31,1.01,72,United Kingdom
17951,1,41,0.85,358,United Kingdom
17954,12,20,2.21,5,United Kingdom
17955,3,23,5.64,218,United Kingdom
17957,1,24,0.55,66,United Kingdom
17960,1,5,1.25,171,United Kingdom
17961,14,8,2.57,31,United Kingdom
17962,1,6,0.61,142,United Kingdom
17964,2,25,1.27,31,United Kingdom
17965,12,20,2.57,37,United Kingdom
17966,3,16,0.83,151,United Kingdom
17967,1,5,1.58,371,United Kingdom
17968,1,36,1.73,373,United Kingdom
17969,2,43,1.27,166,United Kingdom
17970,1,84,4.41,211,United Kingdom
17972,1,16,4.08,241,United Kingdom
17973,1,30,1.25,51,United Kingdom
17974,3,19,2.18,24,United Kingdom
17975,13,32,3.66,15,United Kingdom
17976,1,43,6.18,372,United Kingdom
17977,1,99,2.68,29,United Kingdom
17978,1,35,2.95,365,United Kingdom
17979,4,21,4.11,35,United Kingdom
17980,3,63,1.82,165,United Kingdom
17984,1,44,1.44,145,United Kingdom
17985,1,9,0.30,22,United Kingdom
17987,1,19,0.34,185,United Kingdom
17988,3,4,2.44,11,United Kingdom
17990,1,90,2.80,236,United Kingdom
17991,1,3,2.95,225,United Kingdom
17994,2,27,1.30,189,United Kingdom
17995,1,53,0.42,281,United Kingdom
17997,8,25,1.83,79,United Kingdom
17999,2,33,3.07,37,United Kingdom
18001,1,23,1.22,86,United Kingdom
18004,1,9,1.19,362,United Kingdom
18005,2,20,2.03,3,United Kingdom
18006,1,93,2.99,23,United Kingdom
18008,4,117,3.95,203,United Kingdom
18009,1,9,1.75,235,United Kingdom
18011,1,17,0.64,373,United Kingdom
18013,1,14,0.66,155,United Kingdom
18014,1,31,1.94,28,United Kingdom
18015,1,27,0.89,4,United Kingdom
18016,5,24,1.83,32,United Kingdom
18018,1,11,2.73,108,United Kingdom
18019,1,15,4.95,51,United Kingdom
18022,1,43,1.20,35,United Kingdom
18024,1,1,0.59,152,United Kingdom
18027,1,21,2.11,98,United Kingdom
18030,1,101,2.30,42,United Kingdom
18033,1,13,2.17,65,United Kingdom
18034,2,34,1.62,21,United Kingdom
18035,3,16,1.38,35,United Kingdom
18036,2,6,1.52,32,United Kingdom
18037,1,3,1.65,322,United Kingdom
18040,1,56,2.55,245,United Kingdom
18041,16,26,1.24,11,United Kingdom
18043,3,32,2.97,24,United Kingdom
18044,6,25,2.53,36,United Kingdom
18045,1,14,2.74,45,United Kingdom
18048,1,23,1.25,203,United Kingdom
18050,1,15,3.75,359,United Kingdom
18053,1,15,1.25,70,United Kingdom
18055,9,68,3.47,7,United Kingdom
18056,1,77,2.33,288,United Kingdom
18059,2,12,0.98,44,United Kingdom
18061,4,46,5.70,151,United Kingdom
18062,2,36,4.65,173,United Kingdom
18064,1,17,1.65,133,United Kingdom
18065,9,27,3.62,5,United Kingdom
18066,1,30,3.75,75,United Kingdom
18067,1,57,3.17,40,United Kingdom
18069,5,42,1.70,26,United Kingdom
18071,2,50,2.38,257,United Kingdom
18072,2,-3,0.80,155,United Kingdom
18073,5,128,1.76,128,United Kingdom
18074,1,31,0.65,373,United Kingdom
18075,11,31,4.25,23,United Kingdom
18077,11,23,1.61,8,United Kingdom
18078,1,40,2.09,259,United Kingdom
18079,3,65,0.48,45,United Kingdom
18081,1,18,2.95,133,United Kingdom
18082,1,19,2.33,25,United Kingdom
18085,2,71,2.83,330,United Kingdom
18086,1,10,0.42,274,United Kingdom
18087,1,-82,0.85,144,United Kingdom
18088,1,32,2.67,61,United Kingdom
18092,6,219,5.12,2,United Kingdom
18093,2,322,1.62,120,United Kingdom
18094,4,80,1.42,81,United Kingdom
18095,1,56,1.27,332,United Kingdom
18096,3,20,1.55,11,United Kingdom
18097,5,46,1.40,7,United Kingdom
18099,1,37,2.63,127,United Kingdom
18101,1,17,2.08,11,United Kingdom
18102,32,712,8.94,1,United Kingdom
18104,1,113,3.15,37,United Kingdom
18105,1,15,3.07,37,United Kingdom
18106,1,70,4.36,329,United Kingdom
18109,21,37,4.52,7,United Kingdom
18110,2,13,3.54,19,United Kingdom
18112,2,21,6.59,12,United Kingdom
18114,1,53,5.94,290,United Kingdom
18116,8,25,3.19,67,United Kingdom
18117,1,47,0.58,25,United Kingdom
18118,27,24,2.91,10,United Kingdom
18119,1,4,1.44,367,United Kingdom
18120,1,11,5.45,214,United Kingdom
18121,1,93,1.41,154,United Kingdom
18122,5,35,1.94,8,United Kingdom
18123,2,44,1.51,24,United Kingdom
18125,4,37,1.68,29,United Kingdom
18126,1,18,1.04,60,United Kingdom
18127,2,8,1.25,19,United Kingdom
18130,2,35,1.15,28,United Kingdom
18135,3,65,1.28,29,United Kingdom
18136,1,10,0.42,319,United Kingdom
18139,6,196,1.83,17,United Kingdom
18141,1,-35,2.95,360,United Kingdom
18142,2,44,1.26,151,United Kingdom
18143,2,40,1.49,116,United Kingdom
18144,6,81,4.41,78,United Kingdom
18145,4,53,0.82,12,United Kingdom
18146,1,26,0.55,140,United Kingdom
18147,1,20,0.83,108,United Kingdom
18149,2,122,2.31,215,United Kingdom
18150,1,17,1.45,140,United Kingdom
18151,2,48,4.02,134,United Kingdom
18154,2,28,1.87,3,United Kingdom
18156,2,49,2.94,12,United Kingdom
18158,2,20,1.13,9,United Kingdom
18159,1,16,1.95,301,United Kingdom
18160,2,50,2.44,57,United Kingdom
18161,4,18,3.13,15,United Kingdom
18164,1,18,5.95,37,United Kingdom
18165,1,99,4.95,177,United Kingdom
18167,3,12,3.70,23,United Kingdom
18168,4,23,2.27,176,United Kingdom
18169,1,35,2.95,60,United Kingdom
18170,2,75,3.43,33,United Kingdom
18171,4,45,3.63,58,United Kingdom
18172,12,87,4.42,35,United Kingdom
18173,2,73,2.84,199,United Kingdom
18176,2,38,7.05,353,United Kingdom
18177,3,42,3.09,31,United Kingdom
18178,4,60,2.27,128,United Kingdom
18179,5,28,1.96,9,United Kingdom
18180,6,32,2.47,4,United Kingdom
18181,1,41,3.77,24,United Kingdom
18183,3,20,3.37,227,United Kingdom
18185,1,13,0.55,249,United Kingdom
18188,3,48,1.55,15,United Kingdom
18189,1,47,2.35,267,United Kingdom
18191,1,41,0.85,261,United Kingdom
18192,1,173,2.62,71,United Kingdom
18193,1,20,9.95,165,United Kingdom
18196,2,48,2.82,95,United Kingdom
18198,10,35,2.45,4,United Kingdom
18200,1,8,3.75,106,United Kingdom
18202,3,56,3.09,199,United Kingdom
18203,1,22,5.45,157,United Kingdom
18204,3,55,1.77,71,United Kingdom
18205,1,15,3.75,36,United Kingdom
18210,6,42,2.83,1,United Kingdom
18211,4,18,2.23,43,United Kingdom
18212,1,38,2.52,326,United Kingdom
18213,1,25,1.25,236,United Kingdom
18215,1,48,2.66,89,United Kingdom
18216,1,26,12.75,31,United Kingdom
18217,1,75,1.11,70,United Kingdom
18218,2,5,0.64,267,United Kingdom
18219,7,36,2.19,2,United Kingdom
18221,5,37,3.89,22,United Kingdom
18222,1,13,0.55,92,United Kingdom
18223,14,39,2.77,4,United Kingdom
18224,1,43,1.95,263,United Kingdom
18225,12,48,2.41,3,United Kingdom
18226,11,47,1.50,44,United Kingdom
18228,2,77,2.95,56,United Kingdom
18229,11,53,4.83,11,United Kingdom
18230,5,66,2.42,9,United Kingdom
18231,5,51,2.50,192,United Kingdom
18232,2,20,4.90,192,United Kingdom
18235,3,67,1.14,71,United Kingdom
18236,3,23,3.05,29,United Kingdom
18237,3,22,2.78,65,United Kingdom
18239,4,77,2.81,218,United Kingdom
18240,1,16,0.65,46,United Kingdom
18241,8,29,2.41,9,United Kingdom
18242,2,45,2.35,72,United Kingdom
18245,7,51,3.07,7,United Kingdom
18246,1,159,9.95,23,United Kingdom
18248,2,49,3.09,122,United Kingdom
18249,1,12,2.08,17,United Kingdom
18250,1,46,1.39,310,United Kingdom
18251,1,1165,0.61,87,United Kingdom
18252,1,19,2.37,50,United Kingdom
18255,1,30,1.25,89,United Kingdom
18257,4,41,3.27,67,United Kingdom
18259,2,39,2.20,85,United Kingdom
18260,7,54,4.31,172,United Kingdom
18262,1,12,1.95,140,United Kingdom
18263,3,31,1.12,25,United Kingdom
18265,2,45,3.43,72,United Kingdom
18270,2,-3,8.45,38,United Kingdom
18272,5,87,1.60,45,United Kingdom
18274,2,6,7.21,17,United Kingdom
18276,1,33,3.27,43,United Kingdom
18277,1,13,2.10,58,United Kingdom
18280,1,24,7.90,277,United Kingdom
18281,1,5,0.42,180,United Kingdom
18282,1,53,3.34,126,United Kingdom
18283,13,17,1.65,3,United Kingdom
18287,2,158,1.84,58,United Kingdo
